Topic,Sentiment,TweetId,TweetDate,TweetText
apple,-1,1.26E+17,Mon Oct 17 13:43:22 +0000 2011,@Apple - why do I have to have apps I am updating in their original 'folder' location? That was painful.
apple,-1,1.26E+17,Mon Oct 17 13:41:22 +0000 2011,@apple domain fail. Open 2 hrs late for walk in ppl. Store was empty and i only need a skin 4 my screen. You represent customer service FAIL
apple,-1,1.26E+17,Mon Oct 17 13:07:39 +0000 2011,@BrianMincey @apple the chipsets tear through battery life. Coworker has a htc thunderbolt that he gets about 3 hours of life.
apple,-1,1.26E+17,Mon Oct 17 10:11:21 +0000 2011,I wish the Apple updater would stop trying to ram iTunes down my throat. I don't own a pissing iPhone @apple
apple,-1,1.26E+17,Mon Oct 17 09:18:27 +0000 2011,Is it me or does my #iPhone run slower since the #iOS 5 update? @apple @Verizon
apple,-1,1.26E+17,Mon Oct 17 08:12:36 +0000 2011,Just searching with my voice on my 2 year old nexus one @apple.
apple,-1,1.26E+17,Mon Oct 17 08:08:09 +0000 2011,"@apple, your update server has been timing out for a week. i had to force a restore w/the new #iOS5 software. lost all my stuff. thanks!"
apple,-1,1.26E+17,Mon Oct 17 07:32:05 +0000 2011,"#appleupdates
2 success stories- iPhone & iPad 2.
Now been on phone to Apple 45 mins. iPad 1 WILL not. Wasting my time 
@apple
#Replaceit!"
apple,-1,1.26E+17,Mon Oct 17 06:51:32 +0000 2011,"Thanks to a 90 minute wait on hold, half an hour actually talking to someone, the @Apple tech decides to send me an email to fix my phone"
apple,-1,1.26E+17,Mon Oct 17 06:43:09 +0000 2011,I am very upset about and inconvenienced by this iphone update failed backup. @iphone @apple
apple,-1,1.26E+17,Mon Oct 17 06:35:04 +0000 2011,but seriously @apple finance me a damn phone you greedy bastards! OR Santa...get your jolly ass in gear and get us a 4S - white plz
apple,-1,1.26E+17,Mon Oct 17 06:23:28 +0000 2011,My schedule is 2 busy 2 spend UNquality time with @ATT @Apple 2 recover Iphone again-The mo' mobile I get the mo' immobile I is. Sync Not!
apple,-1,1.26E+17,Mon Oct 17 06:08:16 +0000 2011,"Pondering the iOS update... From the sounds of @MikeFerri's difficulties, I may just hold off :/ @Apple, FIX IT!"
apple,-1,1.26E+17,Mon Oct 17 05:38:18 +0000 2011,@twalve @apple you know the issues they have with DST and alarms :p
apple,-1,1.26E+17,Mon Oct 17 05:33:17 +0000 2011,Why book @Apple Genius Bar if after 2.5 hours you still can't be served. Disappointing Apple Store Sydney. #thanksfornothing
apple,-1,1.26E+17,Mon Oct 17 05:31:59 +0000 2011,Apparently @Apple genius training doesn't extend to clocks & service. They're half an hour late for my appointment and couldn't let me know?
apple,-1,1.26E+17,Mon Oct 17 05:04:45 +0000 2011,Thanks @apple for an OS update that has only succesfully bricked my iPod.
apple,-1,1.26E+17,Mon Oct 17 04:46:09 +0000 2011,"screw you @apple iOS 5. I can't download this crap, and I'm tired of trying. Get this problem figured out about my connection timing out"
apple,-1,1.26E+17,Mon Oct 17 00:36:14 +0000 2011,Wow. iCloud's mail is down. 1st the iOS 5 upgrade issues and now this. I really hope this isn't @apple without Steve Jobs.
apple,-1,1.26E+17,Mon Oct 17 00:27:57 +0000 2011,@apple  why don't you guys test your upgrades before you put them out. 15 1/2 hrs u guys wasted of my time yesterday. Thanks.
apple,-1,1.26E+17,Sun Oct 16 23:57:40 +0000 2011,what is going on with all my @Apple products?! First my #iPad freezes (still is frozen) and then my #iPhone won't turn on!!! #techieTroubles
apple,-1,1.26E+17,Sun Oct 16 23:39:09 +0000 2011,"#iPad in perpetual restore loop after trying to upgrade to #iOS5 :(
@apple sux without steve"
apple,-1,1.26E+17,Sun Oct 16 23:38:01 +0000 2011,2nd @apple genius apptment running late 2nd day in row for 2nd dodgy iPod . You make mega $$$ hire some staff.
apple,-1,1.26E+17,Sun Oct 16 23:21:53 +0000 2011,It took @apple about 7 years just to figure out how to properly syncronize an iPhone.  WOW!  #ios5
apple,-1,1.26E+17,Sun Oct 16 23:17:55 +0000 2011,@apple So I went to the 5th Ave store and was told I could wait about 4 hours to get a 4S. Needless to say I'm back at the hotel relaxing.
apple,-1,1.26E+17,Sun Oct 16 23:17:30 +0000 2011,"Overall I am a fan of the iPhone 4S; however, my Siri has issues connecting to the network @Apple"
apple,-1,1.26E+17,Sun Oct 16 23:09:55 +0000 2011,Terrible customer service at Los Gatos @Apple! Why do I have to pay $199 for a bad home button on my iPhone?!?
apple,-1,1.26E+17,Sun Oct 16 23:03:00 +0000 2011,@Apple thank you for sucking so much. I cannot believe you would sell something online that isn't made
apple,-1,1.26E+17,Sun Oct 16 22:54:39 +0000 2011,Having major battery drain issue since updating iPhone 4 to iOS 5.  Anyone else? @AppStore @iPhone @apple
apple,-1,1.26E+17,Sun Oct 16 22:36:55 +0000 2011,Dear @apple please send me my Mac Book back surely the repair is done by now... Thanks!
apple,-1,1.26E+17,Sun Oct 16 21:54:21 +0000 2011,"@Apple, #iOS5 on iPhone2 causes Camera apperature dilation problems & freeze."
apple,-1,1.26E+17,Sun Oct 16 21:48:52 +0000 2011,"@Apple, #iOS5 #geolocation Suburbs with 2 words drops Map Pins in other States! Please fix."
apple,-1,1.26E+17,Sun Oct 16 21:15:49 +0000 2011,"Sorry @apple, but #iMessage will never be what #BBM is. Disappointed."
apple,-1,1.26E+17,Sun Oct 16 21:14:49 +0000 2011,Iphone 4s siri doesn't work for shit @apple
apple,-1,1.26E+17,Sun Oct 16 21:07:02 +0000 2011,"Clarence Thomas must have designed the new OSX lion, tossing decades of workflow standards, @apple bring back “save as”! #autoSaveSucks"
apple,-1,1.26E+17,Sun Oct 16 20:11:07 +0000 2011,"@semilshah yeah except that when you ask for a receipt, it takes them 30 minutes to figure out where it printed out. Fix that, @Apple!"
apple,-1,1.26E+17,Sun Oct 16 20:08:48 +0000 2011,"RT @JDougyJ: hey @apple do you wanna fix my fucking playlist order, you piece of shit"
apple,-1,1.26E+17,Sun Oct 16 20:04:42 +0000 2011,Bummer!  My @Yahoo! iPad fantasy football app keeps crashing; not sure if it's the app or the new @apple iOS 5. Only two apps running.
apple,-1,1.26E+17,Sun Oct 16 19:55:25 +0000 2011,@Apple can suck my dick gotta restore my ipad #annoyed
apple,-1,1.26E+17,Sun Oct 16 19:47:24 +0000 2011,The line at the @apple is just STUPID
apple,-1,1.26E+17,Sun Oct 16 19:40:23 +0000 2011,"@nansen Man, that sux! @apple io5 upgrade a total #fail for you!"
apple,-1,1.26E+17,Sun Oct 16 19:37:12 +0000 2011,"Dear @Apple Contacts, you are terrible. I just cleaned duplicates for 3 hours and they magically reappeared. Fix it."
apple,-1,1.26E+17,Sun Oct 16 19:29:11 +0000 2011,"Is it too much to ask which app is incompatible, @apple? http://t.co/yKqip7nk"
apple,-1,1.26E+17,Sun Oct 16 19:18:10 +0000 2011,Pissed with whoever designs keyboards with @apple for not having a home and end key.  working on the CLI i use those keys often
apple,-1,1.26E+17,Sun Oct 16 19:08:18 +0000 2011,@NoVaTyler @apple Most of mine are gone too! Not recovered after I saved them b4 I upgraded my iPhone! Soooo pissed!
apple,-1,1.26E+17,Sun Oct 16 18:54:30 +0000 2011,"hey @apple do you wanna fix my fucking playlist order, you piece of shit"
apple,-1,1.26E+17,Sun Oct 16 18:43:33 +0000 2011,Siri is having a hard time remembering who my sister is. contact card needs space for family info. #iPhone4S @apple
apple,-1,1.26E+17,Sun Oct 16 18:42:18 +0000 2011,"#ios5 getting sloppy @apple. U need to check your QA team. Too many issues with apps, data and syncing"
apple,-1,1.26E+17,Sun Oct 16 18:35:35 +0000 2011,RT @nansen: so this SMS full message is known @apple issue with new iOS5 update. trying restore. When all else #fail - restore.
apple,-1,1.26E+17,Sun Oct 16 18:28:18 +0000 2011,So glad that I paid $69 for this @apple care protection plan.  Been on hold for over 20 minutes now.  Great customer service. #NOT
apple,-1,1.26E+17,Sun Oct 16 18:03:51 +0000 2011,not happy with @apple right now. the upgrade to my itouch4 took out my itouch and laptop. #help
apple,-1,1.26E+17,Sun Oct 16 17:56:36 +0000 2011,All I can say about @Apple right now is #GoodRiddance — See? Cancer isn't ALL BAD!
apple,-1,1.26E+17,Sun Oct 16 17:36:26 +0000 2011,@twitter can you look at problem on iPad where it won't open @ messages. It just crashes the app. You too @apple maybe your fault.
apple,-1,1.26E+17,Sun Oct 16 17:16:29 +0000 2011,@apple What's the point of iCloud wireless updates when ios5 now forces me to use the computer to charge my ipod touch now? #worstupdateever
apple,-1,1.26E+17,Sun Oct 16 16:22:14 +0000 2011,"@robert_terpstra no worries bud, ps: they're saying that the 4s is having a lot of network issues right now. (I'm @apple for mac problems)"
apple,-1,1.26E+17,Sun Oct 16 16:06:07 +0000 2011,"I hate you @apple for not sending Toledo,oh @bestbuy any @iPhone for @verizon even after I pre ordered!!!"
apple,-1,1.26E+17,Sun Oct 16 15:57:22 +0000 2011,"@pmphillips @apple If my non-Apple equipment broke this often, I guess I'd need an Asus genius bar. But it doesn't, so I don't :-)"
apple,-1,1.26E+17,Sun Oct 16 15:50:10 +0000 2011,Why is the new @apple iPhone OS duplicating all my iCal events? There's 2 of everything. How do I fix it? (tried turning iCloud off)
apple,-1,1.26E+17,Sun Oct 16 15:46:18 +0000 2011,"Dear @Apple, how convenient/handy/thoughtful/smart that after iPhone #ios5 update you're apps won't work anymore! (none!!!) :( #gr%\mbl^.%)"
apple,-1,1.26E+17,Sun Oct 16 15:05:35 +0000 2011,Hey @Apple...I know Steve Jobs died & all but my Twitter for iPad app keeps crashing...Fix it...NOW..please..lol -F.Light
apple,-1,1.26E+17,Sun Oct 16 14:58:13 +0000 2011,@apple not happy with Apple today. I did the suggested software update and now nothing works!!!
apple,-1,1.26E+17,Sun Oct 16 14:46:27 +0000 2011,Smashed yet another #iPhone screen. When are @apple gonna make the phone more durable!!! Tired of fixing it myself!!!
apple,-1,1.26E+17,Sun Oct 16 13:21:11 +0000 2011,"IOS5 has one problem, when i save someone in my contacts they don't show his nam becuz of the region/ +965 @apple #apple"
apple,-1,1.26E+17,Sun Oct 16 13:00:19 +0000 2011,I sure as hell better be able to restore my calendar events. Terrible bug apple! @apple #icloud #anothericloudfail
apple,-1,1.26E+17,Sun Oct 16 12:12:58 +0000 2011,I really hate that @apple won't let you hide the Newsstand app or move it into a folder. It serves no purpose for me.
apple,-1,1.26E+17,Sun Oct 16 11:29:08 +0000 2011,Life was much easier when @apple and @BlackBerry were just fruits!
apple,-1,1.26E+17,Sun Oct 16 10:41:15 +0000 2011,@apple No location reminders on ipad2! That was the point of updating to iOS 5
apple,-1,1.26E+17,Sun Oct 16 09:56:09 +0000 2011,"Comparing @Office #live with @google #apps and @apple #iCloud , I do not see #iCloud leading the crowd. Do you agree ?"
apple,-1,1.25E+17,Sun Oct 16 07:39:33 +0000 2011,"Turns out my computer isn't as fixed as it is meant to be. Fuck you @Apple, I'm going back to your Genius Bar to complain. #annoyed"
apple,-1,1.25E+17,Sun Oct 16 07:21:21 +0000 2011,"If @apple doesn't fix iOS5 this week, I'm buying a droid #emptythreats"
apple,-1,1.25E+17,Sun Oct 16 06:52:58 +0000 2011,@apple pls launch #Siri on iphone4 .. Disappointed after spending hours for upgrading to iOS5..
apple,-1,1.25E+17,Sun Oct 16 06:29:47 +0000 2011,@apple you can suck it you and your fucking iPhones better be glad it's all I like cause the service Is fucking terrible
apple,-1,1.25E+17,Sun Oct 16 05:25:10 +0000 2011,"This is the first time I've been unhappy with any @apple product... Disappointed, and the Internet seems as confused as I am right now."
apple,-1,1.25E+17,Sun Oct 16 05:22:33 +0000 2011,"After a week or so with @Apple's #iOS5 I'm considering going back to #jailbroken 4.2 - same features as 5, plus more. Not as stable, though."
apple,-1,1.25E+17,Sun Oct 16 03:13:21 +0000 2011,Had issues with #Siri reaching network today. Too many uses or my signal? @apple
apple,-1,1.25E+17,Sun Oct 16 03:12:27 +0000 2011,The new iOS5 completely failed at upgrading the phone. Now I'm stuck in this restore loop. Thanks @apple for wasting my day. Can i undo?
apple,-1,1.25E+17,Sun Oct 16 03:12:18 +0000 2011,Is it me or does #iPhone4s run a little warm sometimes? @apple
apple,-1,1.25E+17,Sun Oct 16 03:07:20 +0000 2011,"@apple WTF why can we not add the newsstand to a folder?! We are already in your walled garden, so please don't remind us of it."
apple,-1,1.25E+17,Sun Oct 16 03:04:32 +0000 2011,@apple just now seeing none of my Microsoft Office programs work anymore after Lion upgrade. Why??
apple,-1,1.25E+17,Sun Oct 16 02:58:38 +0000 2011,"Dear @Apple, I don't want the newsstand icon on my screen. #notcool"
apple,-1,1.25E+17,Sun Oct 16 02:57:37 +0000 2011,@Blackberry does take better quality photos than @Apple iPhone though. I give them that! #photograhersEye
apple,-1,1.25E+17,Sun Oct 16 02:54:53 +0000 2011,Ok @iTunesMusic idk wth is up but after syncing my phone my album art is out of order! WTF @Apple!
apple,-1,1.25E+17,Sun Oct 16 02:38:23 +0000 2011,I wish Siri could tweet for me . @apple fix that .
apple,-1,1.25E+17,Sun Oct 16 02:36:52 +0000 2011,@apple I'm still waiting for you to deliver my phone to @sprint
apple,-1,1.25E+17,Sun Oct 16 02:17:19 +0000 2011,I will never purchase another @Apple product for the rest of my life. I am glad Steve Jobs is fucking dead. MAY YOU FUCKING ROT IN HELL!!!!!
apple,-1,1.25E+17,Sun Oct 16 02:16:51 +0000 2011,Thanks to @Apple my new iMac is a brick. I cannot re-install Lion and I cannot purchase it because it was installed by the former owner.
apple,-1,1.25E+17,Sun Oct 16 02:16:32 +0000 2011,"Asked #Siri ""Where's Baby Lisa?"" and was told ""sorry, I'm having trouble connecting to the network right now."" @apple server fail. #ios5"
apple,-1,1.25E+17,Sun Oct 16 00:45:36 +0000 2011,Only thing #iOS.5 has done is deleted my tiger woods game and made impossible to retrieve. Thanks @Apple!
apple,-1,1.25E+17,Sun Oct 16 00:37:20 +0000 2011,Damn you @apple for breaking wififofum! It continued to work in ios 4. Was one of my most used apps. Damn Apple's overbearing policies!
apple,-1,1.25E+17,Sun Oct 16 00:22:03 +0000 2011,"yo, @apple, this update is a disaster"
apple,-1,1.25E+17,Sun Oct 16 00:21:54 +0000 2011,"Dear @Apple,Congratulations, I am suing my insurance company and you just managed to make it to the top of my shit list. #Ineedthosepictures"
apple,-1,1.25E+17,Sun Oct 16 00:20:58 +0000 2011,Dear @Apple: You must let me turn off iCloud to save bandwidth and NOT delete EVERY document on my iPad. That's BULLSHIT!
apple,-1,1.25E+17,Sat Oct 15 23:42:23 +0000 2011,"RT @JoelBurns: Dear @Apple, it's me again. Thank for beautiful new iOS features. But I miss some of the old ones. Lk making calls & texts
&gt;("
apple,-1,1.25E+17,Sat Oct 15 23:39:28 +0000 2011,By far the worst experience upgrading out of any version of iOS @apple #iOS5
apple,-1,1.25E+17,Sat Oct 15 23:09:35 +0000 2011,What happened? RT @xCuntNuggetx: Never purchasing another item from @apple.
apple,-1,1.25E+17,Sat Oct 15 23:06:16 +0000 2011,Never purchasing another item from @apple.
apple,-1,1.25E+17,Sat Oct 15 22:46:53 +0000 2011,"RT @leiboaz: Wow, worst @apple customer service experience ever. Arrogant and inept. Bad combo, Biltmore Apple store."
apple,-1,1.25E+17,Sat Oct 15 22:46:29 +0000 2011,"Wow, worst @apple customer service experience ever. Arrogant and inept. Bad combo, Biltmore Apple store."
apple,-1,1.25E+17,Sat Oct 15 22:32:12 +0000 2011,"Hey guys at @Apple, WTF is happening to #iPhone4, with #iOS5 suddenly fade to black and begin to vibrate continuously, I had to reboot it"
apple,-1,1.25E+17,Sat Oct 15 22:24:45 +0000 2011,@hbogo @apple - why don't you play nice and let me use HDMI from iPad?  Pretty lame.
apple,-1,1.25E+17,Sat Oct 15 22:19:14 +0000 2011,"Warning: if iphone apps spontaneously loose data, it might not be the app's fault - http://t.co/1SEsvWwm #ios5downgrade @apple @marcoarment"
apple,-1,1.25E+17,Sat Oct 15 22:17:32 +0000 2011,"RT @JoelBurns: Dear @Apple, it's me again. Thanks for beautiful new iOS features. But I miss some of the old ones. Like making calls & t ..."
apple,-1,1.25E+17,Sat Oct 15 22:15:16 +0000 2011,"…and only the first 23 images in my Photo Roll made it over? Seriously, @apple, how did you fuck this up so much?"
apple,-1,1.25E+17,Sat Oct 15 21:59:44 +0000 2011,@apple why does #iPhone4 plus #iOS5 equal half the battery life?
apple,-1,1.25E+17,Sat Oct 15 21:59:03 +0000 2011,@apple why isn't my iTunes updating? I just wanna update my iPhone to IOS5!!! Then iTunes says that it needs to update to do it. Then fails!
apple,-1,1.25E+17,Sat Oct 15 21:51:13 +0000 2011,Now @apple won't let me use credit on @iTunes unless I have a credit card. Should have told me when I redeemed the cards. Sound fair to you?
apple,-1,1.25E+17,Sat Oct 15 20:52:22 +0000 2011,"@amandbrar @apple Siri has worked for me less than 10% of the time. If service doesn't improve by Monday, I'm returning my iPhone 4S."
apple,-1,1.25E+17,Sat Oct 15 20:48:01 +0000 2011,"@azrael: RT @DavideGori: And again #MobileMe is down. Issues when syncing, accessing mail... is this a good premise for #iCloud? @Apple, ..."
apple,-1,1.25E+17,Sat Oct 15 20:40:01 +0000 2011,need @apple help!! installing new ios on #iphone4 and am stuck on the Find My iPhone screen :( i keep clicking next but it doesn't work
